epoch,loss,idx_0,idx_1,idx_2,idx_3,idx_4,idx_5,perm_0,perm_1,perm_2,perm_3,perm_4,perm_5
180,0.0019001869950443506,0.4232633411884308,0.30883511900901794,0.7094008922576904,0.44655510783195496,0.32449546456336975,0.7874499559402466,1,4,0,3,2,5
181,0.0018579525640234351,0.42355650663375854,0.3090977668762207,0.7099130749702454,0.4462619423866272,0.324232816696167,0.7869377732276917,1,4,0,3,2,5
182,0.0018163927597925067,0.4238473176956177,0.30935829877853394,0.7104211449623108,0.44597113132476807,0.32397228479385376,0.7864297032356262,1,4,0,3,2,5
183,0.0017754966393113136,0.42413580417633057,0.30961674451828003,0.7109251618385315,0.4456826448440552,0.32371383905410767,0.7859256863594055,1,4,0,3,2,5
184,0.0017352516297250986,0.4244219958782196,0.30987313389778137,0.7114251852035522,0.44539645314216614,0.3234574496746063,0.7854256629943848,1,4,0,3,2,5
185,0.0016956455074250698,0.4247058928012848,0.31012746691703796,0.711921215057373,0.44511255621910095,0.32320311665534973,0.784929633140564,1,4,0,3,2,5
186,0.001656670356169343,0.4249875247478485,0.3103797733783722,0.7124132513999939,0.44483092427253723,0.3229508101940155,0.7844375967979431,1,4,0,3,2,5
187,0.0016183173283934593,0.42526689171791077,0.31063005328178406,0.7129013538360596,0.444551557302475,0.32270053029060364,0.7839494943618774,1,4,0,3,2,5
188,0.0015805759467184544,0.42554402351379395,0.31087833642959595,0.7133855223655701,0.4442744255065918,0.32245224714279175,0.7834653258323669,1,4,0,3,2,5
189,0.0015434371307492256,0.42581894993782043,0.31112462282180786,0.7138658165931702,0.4439994990825653,0.32220596075057983,0.7829850316047668,1,4,0,3,2,5
190,0.001506890170276165,0.42609167098999023,0.3113689422607422,0.7143422961235046,0.4437267780303955,0.3219616413116455,0.7825085520744324,1,4,0,3,2,5
191,0.0014709245879203081,0.42636221647262573,0.3116113245487213,0.7148149609565735,0.44345623254776,0.3217192590236664,0.7820358872413635,1,4,0,3,2,5
192,0.001435531536117196,0.42663058638572693,0.31185176968574524,0.7152838706970215,0.4431878626346588,0.32147881388664246,0.7815669775009155,1,4,0,3,2,5
193,0.0014007014688104391,0.4268968105316162,0.31209027767181396,0.7157490253448486,0.44292163848876953,0.32124030590057373,0.7811018228530884,1,4,0,3,2,5
194,0.0013664269354194403,0.42716091871261597,0.3123268783092499,0.7162104249000549,0.4426575303077698,0.3210037052631378,0.7806404232978821,1,4,0,3,2,5
195,0.0013326999032869935,0.4274229109287262,0.312561571598053,0.7166681289672852,0.44239553809165955,0.3207690119743347,0.7801827192306519,1,4,0,3,2,5
196,0.0012995109427720308,0.4276827871799469,0.31279438734054565,0.7171221971511841,0.44213566184043884,0.32053619623184204,0.7797286510467529,1,4,0,3,2,5
197,0.001266850158572197,0.42794060707092285,0.3130253553390503,0.7175726294517517,0.4418778419494629,0.3203052282333374,0.7792782187461853,1,4,0,3,2,5
198,0.0012347091687843204,0.42819637060165405,0.3132544755935669,0.718019425868988,0.4416220784187317,0.3200761079788208,0.778831422328949,1,4,0,3,2,5
199,0.0012030815705657005,0.4284500777721405,0.31348174810409546,0.7184626460075378,0.44136837124824524,0.31984883546829224,0.7783882021903992,1,4,0,3,2,5
200,0.0011719587491825223,0.4287017583847046,0.3137072026729584,0.7189023494720459,0.44111669063568115,0.3196233808994293,0.7779484987258911,1,4,0,3,2,5
201,0.0011413304600864649,0.4289514124393463,0.313930869102478,0.7193385362625122,0.44086703658103943,0.31939971446990967,0.7775123119354248,1,4,0,3,2,5
202,0.001111190184019506,0.42919906973838806,0.3141527473926544,0.7197712063789368,0.4406193792819977,0.3191778361797333,0.7770796418190002,1,4,0,3,2,5
203,0.0010815314017236233,0.4294447600841522,0.31437283754348755,0.7202004194259644,0.4403736889362335,0.31895774602890015,0.7766504287719727,1,4,0,3,2,5
204,0.0010523450328037143,0.4296884834766388,0.3145911693572998,0.7206262350082397,0.44012996554374695,0.3187394142150879,0.7762246131896973,1,4,0,3,2,5
205,0.0010236221132799983,0.4299302399158478,0.3148077726364136,0.7210486531257629,0.43988820910453796,0.3185228109359741,0.7758021950721741,1,4,0,3,2,5
206,0.0009953567059710622,0.43017005920410156,0.31502264738082886,0.7214676737785339,0.4396483898162842,0.31830793619155884,0.7753831744194031,1,4,0,3,2,5
207,0.0009675424080342054,0.43040797114372253,0.31523579359054565,0.7218833565711975,0.4394104778766632,0.31809478998184204,0.7749674916267395,1,4,0,3,2,5
208,0.0009401706629432738,0.4306439757347107,0.31544724106788635,0.7222957015037537,0.43917447328567505,0.31788334250450134,0.7745551466941833,1,4,0,3,2,5
209,0.0009132357081398368,0.4308781027793884,0.31565698981285095,0.7227047681808472,0.4389403462409973,0.31767359375953674,0.7741460800170898,1,4,0,3,2,5
210,0.0008867289870977402,0.43111035227775574,0.31586506962776184,0.723110556602478,0.43870809674263,0.31746551394462585,0.773740291595459,1,4,0,3,2,5
211,0.0008606448536738753,0.431340754032135,0.316071480512619,0.7235130667686462,0.43847769498825073,0.3172591030597687,0.7733377814292908,1,4,0,3,2,5
212,0.0008349774871021509,0.43156930804252625,0.3162762224674225,0.7239123582839966,0.4382491409778595,0.3170543611049652,0.7729384899139404,1,4,0,3,2,5
213,0.0008097196696326137,0.43179601430892944,0.31647932529449463,0.7243084907531738,0.4380224347114563,0.31685125827789307,0.7725423574447632,1,4,0,3,2,5
214,0.0007848633104003966,0.4320209324359894,0.31668081879615784,0.7247014045715332,0.43779751658439636,0.31664976477622986,0.7721494436264038,4,1,0,3,2,5
215,0.0007607146399095654,0.43224403262138367,0.31668081879615784,0.7250912189483643,0.4375744163990021,0.31664976477622986,0.7717596292495728,4,1,0,3,2,5
216,0.0007406231597997248,0.4324653446674347,0.31668081879615784,0.7254778742790222,0.43735310435295105,0.31664976477622986,0.7713729739189148,4,1,0,3,2,5
217,0.0007208535680547357,0.43268489837646484,0.31668081879615784,0.7258614301681519,0.4371335506439209,0.31664976477622986,0.7709894180297852,4,1,0,3,2,5
218,0.0007013988797552884,0.4329026937484741,0.31668081879615784,0.726241946220398,0.4369157552719116,0.31664976477622986,0.7706089019775391,4,1,0,3,2,5
219,0.0006822532159276307,0.4331187605857849,0.31668081879615784,0.7266194224357605,0.43669968843460083,0.31664976477622986,0.7702314257621765,4,1,0,3,2,5
220,0.000663412269204855,0.4333330988883972,0.31668081879615784,0.7269938588142395,0.4364853501319885,0.31664976477622986,0.7698569893836975,4,1,0,3,2,5
221,0.000644872197881341,0.43354570865631104,0.31668081879615784,0.7273653149604797,0.4362727403640747,0.31664976477622986,0.7694855332374573,4,1,0,3,2,5
222,0.0006266273558139801,0.43375661969184875,0.31668081879615784,0.7277337908744812,0.436061829328537,0.31664976477622986,0.7691170573234558,4,1,0,3,2,5
223,0.0006086735520511866,0.4339658319950104,0.31668081879615784,0.7280993461608887,0.43585261702537537,0.31664976477622986,0.7687515020370483,4,1,0,3,2,5
224,0.0005910050822421908,0.4341733753681183,0.31668081879615784,0.7284619808197021,0.43564507365226746,0.31664976477622986,0.7683888673782349,4,1,0,3,2,5
225,0.0005736180464737117,0.4343792498111725,0.31668081879615784,0.7288216948509216,0.43543919920921326,0.31664976477622986,0.7680291533470154,4,1,0,3,2,5
226,0.0005565088940784335,0.43458348512649536,0.31668081879615784,0.7291785478591919,0.4352349638938904,0.31664976477622986,0.7676723003387451,4,1,0,3,2,5
227,0.0005396715714596212,0.4347860813140869,0.31668081879615784,0.7295325398445129,0.43503236770629883,0.31664976477622986,0.7673183083534241,4,1,0,3,2,5
228,0.0005231029936112463,0.43498706817626953,0.31668081879615784,0.7298836708068848,0.4348313808441162,0.31664976477622986,0.7669671773910522,4,1,3,0,2,5
229,0.000508353637997061,0.43498706817626953,0.31668081879615784,0.7302320003509521,0.4348313808441162,0.31664976477622986,0.7666188478469849,4,1,3,0,2,5
230,0.0004962686798535287,0.43498706817626953,0.31668081879615784,0.7305775284767151,0.4348313808441162,0.31664976477622986,0.7662733197212219,4,1,3,0,2,5
231,0.00048437679652124643,0.43498706817626953,0.31668081879615784,0.7309203147888184,0.4348313808441162,0.31664976477622986,0.7659305334091187,4,1,3,0,2,5
232,0.0004726736806333065,0.43498706817626953,0.31668081879615784,0.731260359287262,0.4348313808441162,0.31664976477622986,0.765590488910675,4,1,3,0,2,5
233,0.0004611570038832724,0.43498706817626953,0.31668081879615784,0.7315976619720459,0.4348313808441162,0.31664976477622986,0.7652531862258911,4,1,3,0,2,5
234,0.00044982461258769035,0.43498706817626953,0.31668081879615784,0.7319322824478149,0.4348313808441162,0.31664976477622986,0.7649185657501221,4,1,3,0,2,5
235,0.0004386722866911441,0.43498706817626953,0.31668081879615784,0.7322642207145691,0.4348313808441162,0.31664976477622986,0.7645866274833679,4,1,3,0,2,5
236,0.00042769781430251896,0.43498706817626953,0.31668081879615784,0.7325935363769531,0.4348313808441162,0.31664976477622986,0.7642573118209839,4,1,3,0,2,5
237,0.0004168971790932119,0.43498706817626953,0.31668081879615784,0.7329201698303223,0.4348313808441162,0.31664976477622986,0.7639306783676147,4,1,3,0,2,5
238,0.00040627020644024014,0.43498706817626953,0.31668081879615784,0.7332442402839661,0.4348313808441162,0.31664976477622986,0.763606607913971,4,1,3,0,2,5
239,0.00039581095916219056,0.43498706817626953,0.31668081879615784,0.7335656881332397,0.4348313808441162,0.31664976477622986,0.7632851600646973,4,1,3,0,2,5
240,0.0003855193790514022,0.43498706817626953,0.31668081879615784,0.7338845729827881,0.4348313808441162,0.31664976477622986,0.7629662752151489,4,1,3,0,2,5
241,0.00037539153709076345,0.43498706817626953,0.31668081879615784,0.7342008948326111,0.4348313808441162,0.31664976477622986,0.7626499533653259,4,1,3,0,2,5
242,0.00036542542511597276,0.43498706817626953,0.31668081879615784,0.7345147132873535,0.4348313808441162,0.31664976477622986,0.7623361349105835,4,1,3,0,2,5
243,0.00035561731783673167,0.43498706817626953,0.31668081879615784,0.7348260283470154,0.4348313808441162,0.31664976477622986,0.7620248198509216,4,1,3,0,2,5
244,0.0003459653235040605,0.43498706817626953,0.31668081879615784,0.7351348400115967,0.4348313808441162,0.31664976477622986,0.7617160081863403,4,1,3,0,2,5
245,0.00033646749216131866,0.43498706817626953,0.31668081879615784,0.7354411482810974,0.4348313808441162,0.31664976477622986,0.7614096999168396,4,1,3,0,2,5
246,0.00032712204847484827,0.43498706817626953,0.31668081879615784,0.7357450127601624,0.4348313808441162,0.31664976477622986,0.7611058354377747,4,1,3,0,2,5
247,0.0003179253253620118,0.43498706817626953,0.31668081879615784,0.7360464334487915,0.4348313808441162,0.31664976477622986,0.7608044147491455,4,1,3,0,2,5
248,0.00030887554748915136,0.43498706817626953,0.31668081879615784,0.7363454699516296,0.4348313808441162,0.31664976477622986,0.7605053782463074,4,1,3,0,2,5
249,0.0002999691932927817,0.43498706817626953,0.31668081879615784,0.7366421222686768,0.4348313808441162,0.31664976477622986,0.7602087259292603,4,1,3,0,2,5
250,0.000291204487439245,0.43498706817626953,0.31668081879615784,0.7369363903999329,0.4348313808441162,0.31664976477622986,0.7599144577980042,4,1,3,0,2,5
251,0.0002825798001140356,0.43498706817626953,0.31668081879615784,0.737228274345398,0.4348313808441162,0.31664976477622986,0.7596225738525391,4,1,3,0,2,5
252,0.0002740934432949871,0.43498706817626953,0.31668081879615784,0.7375178337097168,0.4348313808441162,0.31664976477622986,0.7593330144882202,4,1,3,0,2,5
253,0.0002657419827301055,0.43498706817626953,0.31668081879615784,0.7378050684928894,0.4348313808441162,0.31664976477622986,0.7590457797050476,4,1,3,0,2,5
254,0.0002575238759163767,0.43498706817626953,0.31668081879615784,0.7380900382995605,0.4348313808441162,0.31664976477622986,0.7587608098983765,4,1,3,0,2,5
255,0.00024943577591329813,0.43498706817626953,0.31668081879615784,0.7383727431297302,0.4348313808441162,0.31664976477622986,0.7584781050682068,4,1,3,0,2,5
256,0.0002414761547697708,0.43498706817626953,0.31668081879615784,0.7386531829833984,0.4348313808441162,0.31664976477622986,0.7581976652145386,4,1,3,0,2,5
257,0.00023364348453469574,0.43498706817626953,0.31668081879615784,0.7389313578605652,0.4348313808441162,0.31664976477622986,0.7579194903373718,4,1,3,0,2,5
258,0.00022593622270505875,0.43498706817626953,0.31668081879615784,0.7392073273658752,0.4348313808441162,0.31664976477622986,0.7576435208320618,4,1,3,0,2,5
259,0.0002183512260671705,0.43498706817626953,0.31668081879615784,0.7394810914993286,0.4348313808441162,0.31664976477622986,0.7573697566986084,4,1,3,0,2,5
260,0.0002108870685333386,0.43498706817626953,0.31668081879615784,0.7397526502609253,0.4348313808441162,0.31664976477622986,0.7570981979370117,4,1,3,0,2,5
261,0.00020354226580820978,0.43498706817626953,0.31668081879615784,0.7400220036506653,0.4348313808441162,0.31664976477622986,0.7568288445472717,4,1,3,0,2,5
262,0.0001963153772521764,0.43498706817626953,0.31668081879615784,0.7402892112731934,0.4348313808441162,0.31664976477622986,0.7565616369247437,4,1,3,0,2,5
263,0.0001892034342745319,0.43498706817626953,0.31668081879615784,0.7405542731285095,0.4348313808441162,0.31664976477622986,0.7562965750694275,4,1,3,0,2,5
264,0.0001822050107875839,0.43498706817626953,0.31668081879615784,0.7408172488212585,0.4348313808441162,0.31664976477622986,0.7560335993766785,4,1,3,0,2,5
265,0.00017531722551211715,0.43498706817626953,0.31668081879615784,0.7410781383514404,0.4348313808441162,0.31664976477622986,0.7557727098464966,4,1,3,0,2,5
266,0.00016853873967193067,0.43498706817626953,0.31668081879615784,0.7413369417190552,0.4348313808441162,0.31664976477622986,0.7555139064788818,4,1,3,0,2,5
267,0.00016186827269848436,0.43498706817626953,0.31668081879615784,0.7415936589241028,0.4348313808441162,0.31664976477622986,0.7552571892738342,4,1,3,0,2,5
268,0.00015530450036749244,0.43498706817626953,0.31668081879615784,0.7418482899665833,0.4348313808441162,0.31664976477622986,0.7550025582313538,4,1,3,0,2,5
269,0.0001488461421104148,0.43498706817626953,0.31668081879615784,0.7421008944511414,0.4348313808441162,0.31664976477622986,0.7547499537467957,4,1,3,0,2,5
270,0.00014249046216718853,0.43498706817626953,0.31668081879615784,0.7423514723777771,0.4348313808441162,0.31664976477622986,0.7544993758201599,4,1,3,0,2,5
271,0.0001362361799692735,0.43498706817626953,0.31668081879615784,0.7426000833511353,0.4348313808441162,0.31664976477622986,0.7542507648468018,4,1,3,0,2,5
272,0.0001300806470680982,0.43498706817626953,0.31668081879615784,0.742846667766571,0.4348313808441162,0.31664976477622986,0.754004180431366,4,1,3,0,2,5
273,0.00012402412539813668,0.43498706817626953,0.31668081879615784,0.7430912852287292,0.4348313808441162,0.31664976477622986,0.7537595629692078,4,1,3,0,2,5
274,0.00011806398106273264,0.43498706817626953,0.31668081879615784,0.7433339357376099,0.4348313808441162,0.31664976477622986,0.7535169124603271,4,1,3,0,2,5
275,0.00011219905718462542,0.43498706817626953,0.31668081879615784,0.7435746788978577,0.4348313808441162,0.31664976477622986,0.7532761693000793,4,1,3,0,2,5
276,0.00010642678535077721,0.43498706817626953,0.31668081879615784,0.7438134551048279,0.4348313808441162,0.31664976477622986,0.7530373930931091,4,1,3,0,2,5
277,0.00010074747115140781,0.43498706817626953,0.31668081879615784,0.7440503239631653,0.4348313808441162,0.31664976477622986,0.7528005242347717,4,1,3,0,2,5
278,9.515859710518271e-05,0.43498706817626953,0.31668081879615784,0.7442853450775146,0.4348313808441162,0.31664976477622986,0.7525655031204224,4,1,3,0,2,5
279,8.965768211055547e-05,0.43498706817626953,0.31668081879615784,0.7445184588432312,0.4348313808441162,0.31664976477622986,0.7523323893547058,4,1,3,0,2,5
280,8.424505358561873e-05,0.43498706817626953,0.31668081879615784,0.7447497248649597,0.4348313808441162,0.31664976477622986,0.7521011233329773,4,1,3,0,2,5
281,7.891828863648698e-05,0.43498706817626953,0.31668081879615784,0.7449791431427002,0.4348313808441162,0.31664976477622986,0.7518717050552368,4,1,3,0,2,5
282,7.367635407717898e-05,0.43498706817626953,0.31668081879615784,0.7452067136764526,0.4348313808441162,0.31664976477622986,0.7516441345214844,4,1,3,0,2,5
283,6.8518245825544e-05,0.43498706817626953,0.31668081879615784,0.745432436466217,0.4348313808441162,0.31664976477622986,0.75141841173172,4,1,3,0,2,5
284,6.344293797155842e-05,0.43498706817626953,0.31668081879615784,0.7456563711166382,0.4348313808441162,0.31664976477622986,0.7511944770812988,4,1,3,0,2,5
285,5.844811676070094e-05,0.43498706817626953,0.31668081879615784,0.7458785176277161,0.4348313808441162,0.31664976477622986,0.750972330570221,4,1,3,0,2,5
286,5.3532821766566485e-05,0.43498706817626953,0.31668081879615784,0.7460988759994507,0.4348313808441162,0.31664976477622986,0.7507519721984863,4,1,3,0,2,5
287,4.8696088924771175e-05,0.43498706817626953,0.31668081879615784,0.7463175058364868,0.4348313808441162,0.31664976477622986,0.7505333423614502,4,1,3,0,2,5
288,4.393569179228507e-05,0.43498706817626953,0.31668081879615784,0.7465343475341797,0.4348313808441162,0.31664976477622986,0.7503165006637573,4,1,3,0,2,5
289,3.9251997804967687e-05,0.43498706817626953,0.31668081879615784,0.7467494606971741,0.4348313808441162,0.31664976477622986,0.7501013875007629,4,1,3,0,2,5
290,3.4642805985640734e-05,0.43498706817626953,0.31668081879615784,0.74696284532547,0.4348313808441162,0.31664976477622986,0.749888002872467,4,1,3,0,2,5
291,3.0107228667475283e-05,0.43498706817626953,0.31668081879615784,0.7471745610237122,0.4348313808441162,0.31664976477622986,0.7496762871742249,4,1,3,0,2,5
292,2.564312489994336e-05,0.43498706817626953,0.31668081879615784,0.7473845481872559,0.4348313808441162,0.31664976477622986,0.7494663000106812,4,1,3,0,2,5
293,2.1250885765766725e-05,0.43498706817626953,0.31668081879615784,0.7475928664207458,0.4348313808441162,0.31664976477622986,0.7492579817771912,4,1,3,0,2,5
294,1.6928413970163092e-05,0.43498706817626953,0.31668081879615784,0.7477995157241821,0.4348313808441162,0.31664976477622986,0.7490513324737549,4,1,3,0,2,5
295,1.2674871868512128e-05,0.43498706817626953,0.31668081879615784,0.7480044960975647,0.4348313808441162,0.31664976477622986,0.7488463521003723,4,1,3,0,2,5
296,8.48943273012992e-06,0.43498706817626953,0.31668081879615784,0.7482078671455383,0.4348313808441162,0.31664976477622986,0.7486429810523987,4,1,3,0,2,5
297,4.370071565062972e-06,0.43498706817626953,0.31668081879615784,0.748409628868103,0.4348313808441162,0.31664976477622986,0.748441219329834,4,1,3,0,2,5
298,3.1600441730006423e-07,0.43498706817626953,0.31668081879615784,0.7486097812652588,0.4348313808441162,0.31664976477622986,0.7482410669326782,4,1,3,0,5,2
299,0.0,0.43498706817626953,0.31668081879615784,0.7486097812652588,0.4348313808441162,0.31664976477622986,0.7482410669326782,4,1,3,0,5,2
